Latitude,Longitude,city,country,Temperature,Humidity,Cloudiness,Wind Speed
80.77803054587446,107.67758597647077,khatanga,ru,271.191,100,88,4.81
-46.83378251605565,135.90087673412927,portland,au,282.541,98,24,13.11
33.2665802376069,34.84294504536825,sur,lb,295.791,100,92,2.66
-30.054104635460682,116.02598092505093,northam,au,290.741,23,12,6.51
-53.11583363668445,-9.912739942069237,cape town,za,274.241,100,32,10.41
-19.16280640814186,172.40246445593158,isangel,vu,297.691,100,0,6.71
65.02226661077756,-129.4835332122118,norman wells,ca,275.291,96,64,0.86
-17.597577485937478,129.35219094291102,kununurra,au,301.441,23,0,9.71
-82.43879794942714,-129.2902522846917,rikitea,pf,236.741,0,0,8.61
-11.297964999857385,64.01234424598886,grand gaube,mu,300.291,100,24,4.91
77.62105270064592,-167.9301029084991,lavrentiya,ru,270.591,100,76,5.56
-6.081403673599851,-158.91499597092476,faanui,pf,300.941,100,68,6.61
19.13223699915514,-60.85701246564405,codrington,ag,297.641,100,92,7.36
-67.03288425431757,-11.230679801515834,cape town,za,266.041,99,88,9.31
42.98925528956087,110.05315339820089,erenhot,cn,298.141,27,0,3.56
-33.4203963211622,-145.46823672233882,mataura,pf,293.141,94,92,15.81
-62.53409196336523,-45.88924826289784,ushuaia,ar,271.741,93,88,16.11
-25.964731680245748,-145.63913067611773,mataura,pf,297.391,96,88,7.71
31.043885500950523,21.47686143684777,ajdabiya,ly,293.141,46,0,4.46
84.34524132313277,-63.94342649566295,narsaq,gl,265.241,83,12,5.11
-59.84484002517053,-157.45207037003073,mataura,pf,272.491,100,0,6.36
83.67004527925815,127.80219477886607,tiksi,ru,272.291,100,76,6.01
4.330941002691091,113.70410268384916,miri,my,300.15,83,75,1
9.268473272866103,-0.6458987088318224,tamale,gh,298.191,83,8,3.86
-12.449280198555385,-71.23396229972666,paucartambo,pe,290.741,100,92,0.86
-32.361277188202585,-120.49525758345487,rikitea,pf,290.391,100,24,6.36
73.4197796490167,134.1579383493684,nizhneyansk,ru,270.241,100,44,3.61
36.816813832902255,45.1495110027644,piranshahr,ir,285.741,53,76,0.66
-43.466354223645915,-25.5802393867813,arraial do cabo,br,286.391,96,80,14.36
-37.567609307734095,48.58443908335386,taolanaro,mg,289.891,100,76,10.11
-88.06777079459478,158.77145556358005,bluff,nz,223.391,0,12,7.21
-71.79546657502715,4.342275202937543,hermanus,za,237.041,0,0,2.11
60.33326901943255,-151.54156817741685,kenai,us,282.15,66,90,1.5
-66.6284760202304,159.41126751532096,bluff,nz,261.441,100,24,10.66
60.04691822151369,-178.98239313934997,egvekinot,ru,277.491,96,88,5.26
0.8386848003282523,-37.060072010415894,trairi,br,296.191,100,92,1.96
15.82691294346634,-136.38534833587462,hilo,us,297.791,100,44,9.96
14.05721922703762,-133.97304464736226,hilo,us,298.841,100,80,10.16
-65.16795263669475,-68.39175781336903,ushuaia,ar,269.741,100,80,4.91
-43.57126928932695,12.504636662653695,cape town,za,282.941,93,68,13.21
-8.268948042396659,-156.86072762604445,faanui,pf,301.541,99,92,6.61
29.917719058161822,152.573703686923,hasaki,jp,295.741,100,68,12.21
85.59890867266103,-149.2686521780898,barrow,us,266.941,95,48,1.21
-44.08411437081667,124.1636407334617,esperance,au,283.741,97,76,11.11
76.17331588279487,87.51694054875918,talnakh,ru,272.041,100,88,3.36
72.94875309136714,-37.92892636746248,tasiilaq,gl,255.641,50,44,6.16
66.14062780560502,-25.913597226232525,olafsvik,is,280.241,93,92,5.36
54.996268844281445,-12.500777457217481,westport,ie,286.641,92,24,4.96
69.5334829449788,163.10737685834926,cherskiy,ru,278.441,88,24,1.31
-68.4463193955854,35.866238224638124,port alfred,za,251.791,73,0,5.01
-16.796454265715752,23.097420582889555,senanga,zm,286.191,79,0,1.31
66.01153010086867,-120.74582120860853,norman wells,ca,270.541,77,0,3.56
-84.36828266467414,115.85293381713194,albany,au,225.391,0,20,9.06
51.924215707583244,-161.88315795764154,bethel,us,279.991,94,0,8.06
-6.076943770419305,81.69831297338965,hithadhoo,mv,300.841,100,88,7.21
58.9761389031616,-165.18156424103836,bethel,us,277.941,93,44,7.61
-43.47622436449523,-21.47665839688665,arraial do cabo,br,286.941,91,76,15.61
4.33806894309221,-94.22358887909873,puerto ayora,ec,300.241,100,0,2.71
43.22215746625844,107.6948241223663,mandalgovi,mn,298.241,32,0,3.01
-19.299040922664815,45.60665653036881,miandrivazo,mg,284.291,83,0,1.06
25.23635378852879,-4.04939748214494,taoudenni,ml,292.941,21,0,2.26
20.883633156679622,167.60541015956744,butaritari,ki,299.291,100,76,7.36
-10.962254179493726,-0.7933038998317841,jamestown,sh,296.741,100,92,7.06
70.76846729718164,111.7088981407685,saskylakh,ru,281.491,86,0,3.31
38.97894074273901,-135.41940532542952,fortuna,us,285.891,100,0,7.86
37.28458082196151,144.45247412553607,kamaishi,jp,292.741,95,64,4.26
32.40811816424157,153.4591086480907,hasaki,jp,293.191,100,92,10.31
31.388171580667333,165.1487831318919,severo-kurilsk,ru,297.741,100,32,4.21
37.67995382364781,75.84501033774401,shache,cn,267.341,91,0,0.66
-71.33961370115898,111.34163115576683,albany,au,217.741,0,0,2.01
-63.17034619815723,-123.40739987547832,rikitea,pf,274.441,95,92,12.41
54.056137919845725,21.43635799209258,ketrzyn,pl,287.841,76,0,1.41
-42.08365675205467,12.83008029898511,cape town,za,286.791,100,76,13.21
-61.98296942181622,-81.25158597587925,punta arenas,cl,275.141,98,92,15.36
-24.301973665523462,-76.03945950793873,taltal,cl,291.441,100,0,4.76
-76.4835745853351,-42.106502238945495,ushuaia,ar,261.941,80,80,19.26
-63.16722574101139,92.34226687912047,busselton,au,267.941,100,48,1.56
-70.6145859030955,-12.341304534891862,cape town,za,253.691,74,0,4.56
-81.15139245911189,140.394390866165,hobart,au,224.491,0,0,9.31
83.615891374742,28.326734369598483,mehamn,no,266.441,100,64,3.81
40.123118356331446,29.628472107304304,inegol,tr,289.15,100,75,1.5
75.71820005556822,18.33177612753127,longyearbyen,sj,274.441,98,92,1.81
-42.317388607699606,-127.64092617915212,rikitea,pf,285.441,99,24,2.31
38.47872329645787,-16.587422054742518,camacha,pt,289.091,100,80,5.01
79.96179181491928,-3.809812155610132,klaksvik,fo,271.191,97,0,3.11
18.45996354140938,80.779549303463,bhadrachalam,in,305.141,59,0,3.41
54.10676412543441,-153.8765950820001,kodiak,us,280.191,97,92,6.01
72.21105693191424,178.80799421660038,leningradskiy,ru,273.541,96,12,6.36
-69.34213979819064,69.53224140901321,taolanaro,mg,251.641,59,56,6.91
32.85822790087832,-172.21541812622453,kapaa,us,292.841,98,0,5.61
20.846519742407466,50.25024318266202,abu samrah,qa,299.641,79,0,1.36
-62.31832384110082,101.82703296532759,albany,au,271.991,97,68,4.46
22.104284089445088,-29.969822755019322,ponta do sol,cv,294.241,100,76,7.41
29.07205544468499,-53.953985067609665,saint george,bm,297.391,100,68,3.21
29.25026443273329,-135.90574641702923,half moon bay,us,292.141,100,64,9.86
43.635480267236005,164.60745400589803,severo-kurilsk,ru,281.091,91,0,8.61
-34.249566940465826,-110.45750661255356,rikitea,pf,290.641,100,76,4.01
-0.13376148673745547,-35.380140961302715,aquiraz,br,297.141,100,92,3.31
-56.561826558323084,69.57112953244143,saint-philippe,re,274.091,100,92,10.76
-31.98438934465228,-115.4255257072924,rikitea,pf,291.241,100,92,2.21
58.49033564427117,14.999298233962861,motala,se,284.14,93,0,1.5
88.43398830660777,-91.6542574412787,qaanaaq,gl,271.041,100,80,3.66
-58.39927665225178,152.34881434200008,hobart,au,276.541,83,92,8.41
51.59095620230411,-90.14836262811986,sioux lookout,ca,297.441,50,56,4.06
-4.184064136038117,141.79899427515784,ambunti,pg,297.941,93,68,1.16
32.04243843194085,140.60789450941002,tateyama,jp,296.391,100,80,8.96
16.985551547318977,145.6292675688282,airai,pw,301.791,100,88,7.41
17.45562137302825,133.17329751359864,alugan,ph,303.841,96,92,6.81
26.37929738290501,-11.99064586845904,puerto del rosario,es,285.791,94,24,4.01
80.01513404156839,95.32786427502003,khatanga,ru,267.741,94,12,1.36
-83.91225595073848,-97.12638912285578,punta arenas,cl,237.291,43,32,9.51
19.678723123854667,163.09293714417709,butaritari,ki,299.641,100,32,7.26
13.308942321847525,-175.59516302106957,kapaa,us,300.491,100,88,6.91
-80.88873271250209,135.43819551268172,hobart,au,223.041,0,0,9.06
-47.24183145613088,96.35618191547178,busselton,au,277.891,100,56,13.96
24.427131806023354,47.13086803004748,riyadh,sa,302.15,35,0,1.5
-11.629905814050815,136.1542541116575,galiwinku,au,299.391,100,56,9.71
51.73116503744825,-55.91878962430437,saint anthony,ca,274.15,97,90,8.2
65.9323272647164,-38.29985346932875,tasiilaq,gl,276.15,93,92,8.7
13.24361821691734,150.76785463148587,lorengau,pg,301.491,100,80,8.51
42.76491366712912,-68.9966742674381,rockland,us,286.791,86,0,1.16
-62.74693315987031,-67.43190484439803,ushuaia,ar,272.191,97,56,16.86
-67.29059171202374,-101.05420561077744,punta arenas,cl,271.891,93,88,9.46
7.093166296096456,130.0674314250756,santiago,ph,301.791,100,32,1.16
-65.42568012043287,-132.33093235919108,rikitea,pf,268.891,100,56,14.56
-63.27186147833616,-34.143095308154386,mar del plata,ar,258.541,83,0,5.71
-42.854001771260606,-150.7433984221834,mataura,pf,286.641,97,20,13.36
74.37749133216786,-99.45112082941328,thompson,ca,269.891,88,44,6.11
12.537593997142906,-176.16698128438622,kapaa,us,300.891,99,56,7.16
-40.10903134211644,36.742212576373134,umzimvubu,za,286.741,100,8,9.06
-26.94685843418712,-1.2102167678121418,jamestown,sh,292.091,100,44,6.96
-3.22313406699476,-111.71850179012648,puerto ayora,ec,299.291,99,92,6.91
-21.414130993370108,-156.57671748551786,avarua,ck,299.641,94,56,5.41
3.956752212547002,-139.71371498019994,atuona,pf,300.741,100,0,5.21
-18.079719075740826,93.18657152204207,bengkulu,id,297.891,100,92,8.96
-7.7424750457045945,178.35125971035694,asau,tv,300.091,100,76,2.96
-46.53021446039689,-151.60521925916234,mataura,pf,283.541,100,92,10.51
-1.0842625416948692,-95.37679719231713,puerto ayora,ec,297.891,97,88,5.81
13.852784926386732,-9.261890151909824,kita,ml,297.391,85,12,1.16
-74.29629491861428,107.97981968801224,albany,au,212.391,0,12,7.46
-50.812438820733455,-111.25355443370121,rikitea,pf,279.691,97,80,5.46
1.9206432735153243,67.00074053398058,kudahuvadhoo,mv,300.891,100,88,4.26
-49.95476347020268,-144.43740152814516,mataura,pf,283.791,94,88,5.81
-76.84355657985185,-143.80158554598705,mataura,pf,248.591,34,56,4.21
-26.697178654889242,74.48912009508106,bambous virieux,mu,293.891,100,80,4.11
-70.18087661409612,150.81439599820692,hobart,au,241.091,32,36,6.31
9.579444393047524,4.3194846435345085,kishi,ng,298.691,82,0,5.11
-5.587549953335483,63.04209753112593,victoria,sc,300.891,100,32,4.36
65.56731520263747,130.33924667899453,batagay-alyta,ru,275.941,75,8,1.96
1.8247641786584126,-122.92753303630178,atuona,pf,299.141,100,80,4.81
62.02956679865014,-38.32291127252674,tasiilaq,gl,278.891,98,92,6.61
-78.56807222398446,-132.74108867377683,rikitea,pf,237.941,0,24,7.41
-85.81180938913043,-158.6462825663615,mataura,pf,224.441,0,8,1.51
-33.30808329859564,118.91369562226834,albany,au,288.141,37,12,6.11
-17.442416754086025,-63.966687900289514,san carlos,bo,294.441,95,92,1.56
4.231774044785894,16.231931758355216,berberati,cf,293.641,99,92,1.16
68.12692080248036,-100.07249493256205,thompson,ca,269.241,82,44,3.56
-14.530451125803054,-0.2852439286436663,jamestown,sh,295.641,100,0,8.71
7.923868220647819,-124.3072781727461,cabo san lucas,mx,298.791,100,92,2.86
3.754365314072544,121.33914959870788,sapa,ph,301.541,100,32,1.96
87.95225403221505,98.35006716844686,khatanga,ru,265.791,94,0,0.31
-81.48972157258956,81.68741012886869,busselton,au,217.941,0,8,5.16
52.08716617957202,31.074639792047435,dobryanka,ua,289.15,59,0,3
88.85514499127069,121.442371857311,saskylakh,ru,266.241,95,20,2.66
-1.714161565398399,-114.33648243684239,coahuayana,mx,299.541,97,68,7.46
69.00524488309486,156.41758011227654,srednekolymsk,ru,275.441,98,76,1.61
69.88375681713228,91.31109572424845,talnakh,ru,274.991,96,56,1.16
-63.98858296024713,-97.32781380447025,punta arenas,cl,274.391,91,92,16.91
-20.802133287255003,138.1677606186284,mount isa,au,298.141,36,0,8.26
-5.865757376954065,-117.60117768289004,atuona,pf,298.941,100,12,7.71
-79.17901514868514,130.80011455505672,new norfolk,au,219.391,0,0,8.16
-44.75227084701111,75.77648106192541,mahebourg,mu,282.791,100,48,13.91
87.05002311331828,-73.37052508304905,qaanaaq,gl,264.041,100,44,2.01
11.492471128625155,-77.89047560290582,tigre,pa,301.441,100,68,6.31
-62.56371459945193,171.54960148179015,bluff,nz,273.791,97,8,9.86
-44.57469674392782,147.70803269718698,hobart,au,284.541,100,92,15.96
63.07193322672461,22.82207883939148,lapua,fi,284.66,62,0,3.1
50.607931144734096,120.38607569950324,nerchinskiy zavod,ru,296.641,67,0,2.76
65.47932197665537,59.75303207846929,inta,ru,272.141,86,32,1.21
83.56683445263943,-77.08609583993808,qaanaaq,gl,264.241,95,76,2.86
-23.06239753512139,-2.8089836858018202,jamestown,sh,293.641,100,56,8.16
-1.2085627991228307,60.617303851661546,victoria,sc,301.391,100,32,3.66
58.501281174963054,-81.60955331893094,attawapiskat,ca,276.591,79,92,12.56
32.53610866690407,166.25699195001124,severo-kurilsk,ru,296.291,100,88,1.21
34.52706902762489,29.359822877141227,arkhangelos,gr,296.591,96,0,4.01
-81.302630952951,-12.734321971019455,cape town,za,242.441,54,36,6.16
-49.54940878839126,57.87041907461534,taolanaro,mg,278.891,86,92,18.06
60.880861424854174,16.31379044143634,bollnas,se,289.15,35,0,2.1
-83.49013292736933,-82.87257492841306,ushuaia,ar,242.391,29,48,8.51
-53.898553799760826,-39.89310842273511,mar del plata,ar,274.891,100,92,3.36
27.407082337246834,101.8901159032792,xichang,cn,286.641,100,92,0.71
7.786838998147431,86.07635015096514,kalmunai,lk,303.141,97,92,10.86
4.625882135383506,84.44434967714619,hambantota,lk,302.041,100,76,9.41
-56.956170833836666,-174.5887293417401,vaini,to,278.741,97,92,5.86
-82.12888035387047,-16.38183404705802,ushuaia,ar,241.341,30,44,6.56
1.1751261202061158,42.96474393051119,dujuma,so,297.391,92,92,3.31
-50.40887214794932,-105.778334066291,castro,cl,279.441,100,32,5.01
48.661536990447644,100.58906777887927,moron,mn,295.041,24,44,2.26
-72.32948306969165,174.86143071338387,kaitangata,nz,249.841,86,32,3.36
37.05961760168111,62.12997020871063,murgab,tm,294.15,28,0,2.1
36.53159069629673,35.552404651778744,adana,tr,294.84,94,75,2.1
35.48429796214411,-52.550870980287556,saint-pierre,pm,294.641,100,92,9.46
-16.98169117302122,-154.60557971734195,vaitape,pf,300.891,99,44,5.61
-16.22320594967988,157.61576156793336,honiara,sb,297.891,100,92,9.41
75.45907179714237,-80.37028726734509,qaanaaq,gl,266.791,99,80,4.11
-13.022054334163926,85.8112731144106,hithadhoo,mv,300.041,99,64,8.26
16.964013674402636,115.02352658315965,macaboboni,ph,304.891,94,44,4.06
-52.28252237044369,111.91280133944497,albany,au,275.141,100,92,21.56
37.60916258166523,-25.277344656096517,vila franca do campo,pt,290.15,93,75,6.2
44.90130957589463,-117.71657808228328,baker city,us,287.68,30,20,7.2
-4.5527020238990445,130.38145240127204,amahai,id,300.341,100,92,8.86
18.968089754191595,-63.240621261735086,the valley,ai,298.791,100,76,8.31
85.78997446505554,-37.11744922828521,tasiilaq,gl,263.941,97,56,4.11
2.5175107707649858,-39.37728201375208,itarema,br,299.691,100,92,2.51
31.95842294043372,-78.91882079342378,mount pleasant,us,299.191,97,68,8.51
68.29859396341783,142.59586141913843,khonuu,ru,282.041,73,0,5.11
20.6553810315704,42.82029150769824,abha,sa,292.141,36,0,1.16
3.463473173008097,35.664821501053495,lodwar,ke,293.791,89,12,0.31
38.8000034943602,-165.65967471949898,kapaa,us,288.141,100,56,3.01
-30.658278259265657,49.4272601660503,taolanaro,mg,293.991,100,68,7.46
-54.93356799461035,173.30444437181882,kaitangata,nz,279.541,98,92,4.96
17.46365870269163,-46.92017680717592,bathsheba,bb,297.341,100,76,7.96
60.23357235041681,34.13112218712257,podporozhye,ru,290.391,40,0,4.56
-71.15271704601595,159.85939875227155,bluff,nz,232.891,0,0,2.01
-39.31553254648004,78.38786308756954,mahebourg,mu,286.541,100,76,11.46
-14.000104716004174,-109.02444204866804,puerto ayora,ec,296.291,100,44,5.46
-65.47071460419171,-112.7267923193652,punta arenas,cl,273.541,93,88,15.81
2.679505152074398,1.7546782961891836,anloga,gh,300.541,100,92,3.66
-41.89977436872607,20.004232843422898,bredasdorp,za,287.291,95,68,10.66
68.78566394379567,85.17900647120024,dudinka,ru,273.941,99,88,1.76
23.77218806995002,-77.94100641726153,andros town,bs,300.341,96,36,7.51
-6.444269406078561,94.7942166883343,padang,id,302.391,99,88,3.91
-87.01067201669976,-121.69966850283919,punta arenas,cl,232.241,0,24,12.86
1.8574564704685201,103.36023001707076,simpang rengam,my,302.15,83,75,3.1
-72.19635995077675,76.53731784022881,busselton,au,238.891,36,36,8.31
49.678415288103224,57.784215436324274,temir,kz,281.641,53,12,5.21
59.24346498679378,-113.69325548089566,hay river,ca,284.941,46,0,2.11
-15.847121977094204,-73.28279881068742,corrales,pe,279.541,34,0,0.66
-17.653145591668718,-33.50044449409083,belmonte,br,296.841,100,88,7.46
-49.01947726690451,81.05573204380289,mahebourg,mu,277.041,100,68,11.51
36.24730349076491,-78.75302353117232,durham,us,295.15,100,90,2.1
-37.06090077919228,-175.48561184010723,vaini,to,288.791,100,76,8.56
52.95297915756362,17.16979596037362,wagrowiec,pl,289.15,67,0,1.5
20.76063813756066,-82.67429852337148,santa fe,cu,300.691,98,76,10.51
41.33591526899602,-4.716446285503565,medina del campo,es,284.341,99,88,2.96
1.996955827741985,-95.38413414614014,puerto ayora,ec,298.541,100,20,5.01
-58.39294721304828,-9.9384953538692,cape town,za,272.291,97,68,9.06
-4.115724950890893,-83.71703163853236,talara,pe,294.791,99,0,6.31
1.4072580330770705,28.27257752199307,wamba,cd,293.041,97,0,1.06
49.26021056568774,-173.53993682588694,provideniya,ru,279.291,97,48,8.61
37.22011881687632,-133.46591147560775,fortuna,us,286.791,100,12,10.16
28.93930559904298,-142.0155246777298,hilo,us,293.241,100,80,9.31
27.317373935844586,-70.26537719408334,cockburn town,bs,299.341,95,24,4.06
82.09502157611024,1.2414061886203456,barentsburg,sj,271.741,100,64,3.36
-20.10646689144724,63.25448289687776,grand river south east,mu,294.15,94,20,4.6
88.63163592010747,-41.63628682240764,upernavik,gl,272.541,100,92,5.66
54.89802420667249,-122.04061850264661,mackenzie,ca,282.241,36,32,0.96
56.760445180725696,167.84024271959703,nikolskoye,ru,277.291,98,68,5.81
-63.20866873948255,-147.1468893794951,mataura,pf,270.041,100,48,8.86
-72.25441051568716,-153.10567655129913,mataura,pf,249.041,92,0,6.11
-40.35871282701032,-36.604970953115355,cidreira,br,290.391,93,92,12.11
32.40156730219667,-41.762809647373956,ribeira grande,pt,296.491,98,76,6.46
-4.464167319374027,85.39275322637258,hambantota,lk,300.441,100,64,7.96
-35.07574552331475,-94.17934703284618,lebu,cl,289.541,100,92,12.56
-74.92274946163525,39.93618416140731,port alfred,za,224.091,0,0,9.31
23.729485888049055,-22.97738624379349,nouadhibou,mr,293.441,100,68,7.81
57.58715368133042,34.59233168289876,krasnomayskiy,ru,290.841,41,0,8.31
-61.9232932307645,-38.693009296250295,ushuaia,ar,265.141,78,0,8.61
58.31007298910018,-23.83491117195223,grindavik,is,281.291,100,36,3.41
-47.69585558013811,-89.57683616520438,castro,cl,279.741,100,92,4.21
43.322166865616936,144.74384694818633,shibetsu,jp,291.28,49,20,5.1
38.03921162585607,156.10045362939974,sentyabrskiy,ru,289.941,100,8,4.36
8.053138331020335,-62.31254394369583,upata,ve,299.291,63,88,3.31
29.36077898387161,-122.76961400028819,lompoc,us,290.991,100,8,7.06
67.99151412374795,-16.384727495000732,husavik,is,279.091,90,64,2.11
33.057297240474924,111.7424330726335,dengzhou,cn,296.841,71,92,1.56
83.70586868080301,-108.58596114536535,yellowknife,ca,264.541,88,0,3.66
78.1152423866032,-43.34232799427002,ilulissat,gl,254.041,54,12,5.46
-61.269690602972496,92.30455064694394,busselton,au,270.341,100,64,1.96
73.49099383729964,174.01744726672888,komsomolskiy,ru,272.391,100,64,4.91
-38.3777798463593,-128.25839556259393,rikitea,pf,287.641,100,0,3.81
-26.445039894806044,53.83802782472631,saint-joseph,re,294.541,100,32,2.41
-10.479787879124885,155.0928434864848,gizo,sb,301.141,100,0,6.36
79.29253900907918,-25.18259293113408,illoqqortoormiut,gl,261.691,62,0,6.01
-81.71784025960433,-51.93943159139036,ushuaia,ar,251.091,62,64,10.16
-43.374596493374874,-51.28785545287221,mar del plata,ar,286.391,100,92,0.96
-22.75535223675216,-147.58205446194847,mataura,pf,298.741,100,32,4.71
32.447964415940405,132.26385485004124,nobeoka,jp,295.491,100,92,2.41
-14.45872575811336,-93.04033942828241,puerto ayora,ec,295.391,100,0,7.21
-25.46711374725281,-58.03317309801521,lambare,py,295.15,60,0,3.6
59.29810305417615,68.65911266698117,uvat,ru,280.341,59,68,2.31
43.73619107274564,-176.85209146934602,provideniya,ru,281.741,96,92,4.21
73.03719479456254,-150.6414039852108,barrow,us,269.241,97,8,5.61
48.45152033242502,-37.89651183383151,ribeira grande,pt,283.391,100,0,5.16
-48.30055717805031,107.77999272611652,busselton,au,279.541,96,32,21.76
-65.84294720839641,4.71899157851891,hermanus,za,270.791,100,80,14.16
-2.695925047793409,-116.91315765636833,atuona,pf,299.391,100,92,7.96
-63.57113461034257,37.014471132152295,port alfred,za,269.641,100,44,12.46
25.57834877608741,-171.70487058717615,kapaa,us,295.591,100,80,9.21
14.488943315210747,93.60991776032233,labutta,mm,299.141,100,92,8.96
-44.54145568764565,-128.7939537558132,rikitea,pf,284.541,98,32,6.11
-41.29919404313502,-144.23571312795644,mataura,pf,287.391,97,88,7.46
34.0173692537855,112.22680519378031,luoyang,cn,296.541,60,64,1.56
26.028504426427816,-139.9067180665354,hilo,us,294.391,100,80,8.56
-83.86775200996193,158.6795497401531,bluff,nz,219.441,0,0,3.31
39.0615473978238,-72.16569889604638,mastic beach,us,291.641,97,92,2.01
45.633719945072784,-66.40298451216903,oromocto,ca,286.14,41,5,3.1
-25.72131350685558,-74.8826599115925,taltal,cl,290.991,100,48,3.61
-23.360147004853786,103.60943217994924,carnarvon,au,295.841,100,88,4.66
58.928757842230254,-35.089191383831775,tasiilaq,gl,278.341,97,0,9.66
-36.55506123205494,-113.45240286998734,rikitea,pf,289.891,97,56,4.76
-44.524683680758166,-123.14951217427904,rikitea,pf,284.741,93,64,8.96
-52.55888960961397,96.34044052120913,busselton,au,275.241,100,68,9.21
-31.60010505900562,-92.99418531925298,lebu,cl,289.141,100,92,14.01
-48.585840060601285,-95.60842235219619,castro,cl,279.541,100,0,2.86
-71.20048432403468,22.836028463135648,bredasdorp,za,253.641,45,0,7.21
-40.48491503315534,153.75320392606466,batemans bay,au,287.791,100,92,6.81
19.88082599768032,159.77304826544133,butaritari,ki,300.041,99,48,8.11
39.520153757063355,-155.24388361679118,kapaa,us,286.241,100,76,4.06
46.32851105550154,-91.45600620108364,superior,us,288.48,93,1,3.1
1.6575015302844491,-126.7247660386341,atuona,pf,300.691,100,56,6.26
-12.038943633654142,6.91226181991388,namibe,ao,297.291,100,0,8.86
44.47307732112051,-84.90675304168349,cadillac,us,294.84,68,1,4.1
-9.19677371049832,22.39233024531032,luau,ao,290.541,63,8,2.21
-87.01221633777716,-160.2675653275013,mataura,pf,233.891,0,8,13.36
31.453315611210442,-62.30287061529921,saint george,bm,298.641,94,88,6.26
30.152773923204393,-45.20170521384324,ribeira grande,pt,296.641,100,0,3.61
47.81855638637421,-12.743830097702471,dingle,ie,286.891,99,24,4.31
-53.977820071372086,47.38860409219092,umzimvubu,za,274.841,97,68,14.81
85.25798210999045,161.09702263472673,cherskiy,ru,269.141,100,76,1.66
5.699175666116872,-121.5540065416601,cabo san lucas,mx,299.241,100,100,2.76
-23.522750789415923,104.00727929248694,carnarvon,au,295.841,100,88,4.66
-38.403857603855755,25.482732597478844,kruisfontein,za,291.041,100,88,7.91
-81.7177220765592,140.90342155516032,hobart,au,224.741,0,0,8.41
-17.581917908397585,-91.37829294266332,huarmey,pe,293.841,100,48,6.56
-75.28843195488942,-129.78454912954112,rikitea,pf,253.441,57,56,4.81
44.902451594774874,-77.19642669527832,tweed,ca,288.241,60,0,2.41
-86.16718316599504,-28.20077086607435,ushuaia,ar,236.541,45,20,6.61
36.111229442950076,-16.539488325353318,camacha,pt,289.591,100,76,5.56
-66.74583014199104,-74.79530401490756,ushuaia,ar,269.541,100,68,17.56
45.02511944661862,-138.12792820926867,port hardy,ca,283.591,100,92,6.51
-9.975437828659224,-43.88490368285912,bom jesus,br,295.491,66,0,6.06
-1.754809899335612,-57.07792646855262,nhamunda,br,296.941,96,68,0.66
14.480616804708262,11.38560565796999,goure,ne,299.641,51,12,4.36
53.04946411828956,121.7092043933257,yerofey pavlovich,ru,294.741,49,0,1.61
58.719348965772014,-10.830109214414676,stornoway,gb,285.291,95,68,2.21
-16.581133234478145,19.39227903184792,rundu,na,291.891,54,48,3.16
-38.053805644484115,-118.94642267947145,rikitea,pf,288.991,99,88,9.16
16.743322030267393,-24.8232400684565,mindelo,cv,294.291,100,8,8.31
-47.178751882106056,61.58716822954014,saint-philippe,re,280.541,90,68,17.76
-81.57272761786635,-46.34963258505701,ushuaia,ar,256.441,68,56,8.61
-80.8660973812484,16.700837070917544,bredasdorp,za,237.441,39,32,4.81
-49.16161801698019,154.84221778868215,hobart,au,282.441,98,80,14.41
-65.70056517900554,29.92799624578157,port elizabeth,za,262.391,100,48,10.16
-62.44755404347115,14.359429294550694,hermanus,za,272.291,96,88,7.51
49.73313988611929,-35.00385806357414,lagoa,pt,282.391,100,92,2.66
-52.41245477062899,72.38672351741022,souillac,mu,276.641,92,92,13.56
-9.243558433275268,-169.92524332954133,samalaeulu,ws,299.441,100,76,2.51
-75.24361874269093,-104.35212050538689,punta arenas,cl,251.591,71,0,14.36
-48.454380718049116,-54.52536645975567,necochea,ar,281.141,92,92,8.71
50.395417371760004,-59.86696019478583,saint-augustin,ca,277.591,74,92,8.11
18.63664359556968,-60.9493725982977,codrington,ag,298.541,100,92,7.91
13.240767636172833,173.75261291099918,butaritari,ki,300.891,98,36,7.86
-78.03522358760023,37.070043271915324,port elizabeth,za,216.791,0,20,2.21
30.168046420056598,-159.12693923307134,kapaa,us,293.791,98,20,9.26
73.00104081935925,-164.43624773613647,barrow,us,271.941,100,8,7.61
-18.71744797170207,-165.81273823973413,alofi,nu,297.391,100,76,2.31
-70.88783480440232,-146.03773628126552,mataura,pf,253.441,87,64,7.66
22.110956725894056,116.2043157143537,jiazi,cn,302.791,100,0,3.11
74.89330120639013,-17.695694890619905,illoqqortoormiut,gl,269.241,87,32,8.16
36.66633168690409,-26.782867206173506,arrifes,pt,292.091,100,64,4.66
78.46587689399072,84.73643207554545,dikson,ru,271.541,100,80,8.36
50.836815210272704,121.6714434015239,genhe,cn,296.241,58,0,2.76
64.54449265911285,90.75348643450724,turukhansk,ru,275.841,95,92,4.06
18.978712071599233,-153.64855632283138,hilo,us,298.041,100,92,9.06
80.45779026683257,-179.01640658327116,mys shmidta,ru,271.141,100,76,5.11
-27.652509178896864,-83.30004981913441,coquimbo,cl,291.591,100,0,8.81
